text,label,label_text
"Depression Drugs, Suicide Linked, Reviewer Says  BETHESDA, Md. (Reuters) - A U.S. government medical  reviewer told an advisory panel Monday that new findings  confirmed his conclusion months ago that certain  antidepressants increase the chances of suicidal behavior among  children and teens.",2,Business
"Tests Show No Mad Cow, Cattle Prices Rise  WASHINGTON/CHICAGO (Reuters) - An animal suspected of  having mad cow disease was given a clean bill of health in a  second round of sophisticated testing, the U.S. Agriculture  Department said on Tuesday after cattle prices soared in  expectation of the news.",2,Business
Court orders Yukos to pay part of 2001 tax claim MOSCOW The Russian oil company Yukos will have to pay a heavy price for not paying its taxes on time. The Moscow Arbitration Court ruled today it must pay some one-point-four (b) billion dollars in fines and ,2,Business
"Ukraine crisis 'sparks bank rout' Worries over the political situation have sparked a run on Ukraine's banks, the country's central bank admits.",2,Business
India offers to supply diesel to Pak Pakistan Foreign Minister Khurshid Mehmood Kasuri on Monday met Petroleum Minister Mani Shankar Aiyar to discuss areas of bilateral cooperation in the energy sector.,2,Business
"German offer sets bar at Stelco A GERMAN BANK #39;S \$900-million offer to refinance Stelco Inc. was approved yesterday as the benchmark bid for the restructuring Hamilton steelmaker by a judge, who challenged others to step up and prove ",2,Business
"In Visits, Janey Charts Reforms More than two weeks remain before Clifford B. Janey takes over the District #39;s public schools, but there he was on a recent evening, sitting before a group of residents who were complaining about ",2,Business
"Reynolds American Raises Outlook  NEW YORK (Reuters) - Reynolds American Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RAI.N target=/stocks/quickinfo/fullquote""&gt;RAI.N&lt;/A&gt;, the  maker of Camel and Kool cigarettes, on Monday posted a  third-quarter profit and raised its full-year forecast, citing  tax benefits and cost savings.",2,Business
PBL punts on Macau IN the international world of gaming there are few more recognisable names than that of Stanley Ho. The 82-year-old billionaire with several wives and 17 children built his fortune on the back of a 40-year ,2,Business
"Japan trade surplus in shock fall Figures show a fall in Japan's trade surplus, casting a shadow over the country's export-led recovery.",2,Business
Sprint Near Deal to Buy Nextel for \$34 Billion Sprint is near a deal to acquire Nextel Communications for more than \$34 billion in a transaction that would lead to further consolidation in the rapidly changing telecommunications industry ,2,Business
"Midwest business activity grows Business activity in the US Midwest expanded in September at a faster rate than expected, with employment growing in step with a jump in new orders, a report showed Thursday.",2,Business
"Bermuda Firm Is Subpoenaed in Inquiry Into Insurers Ace Ltd., a big Bermuda insurer, is being investigated for its role in selling insurance that can smooth out volatile earnings.",2,Business
"US in tech job massacre THE US IT sector lost more than 403,000 jobs between April 2001 and 2004 and the future of the job market is looking bleak. According to a report prepared by the University of Illinois-Chicago, half of the ",2,Business
Bush wants to tap oil reserve The Bush administration announced Thursday it would provide US refineries with  quot;limited quantities quot; of crude oil from the nation #39;s emergency stockpile to help offset supply ,2,Business
"US, China taking action on textile trade WASHINGTON, DEC 13: The United States said on Monday it would continue to restrict imports of some textile and clothing products after a decades-old quota system expires in a few weeks, while China, under pressure from Washington, said it would slap a tax ",2,Business
"S amp;P upgrades Illinois Power to investment-grade Standard  amp; Poor #39;s on Friday upgraded the debt ratings for Illinois Power Co. to investment grade status, after the company was acquired by investment-grade rated Ameren Corp.",2,Business
"Former Invesco chief agrees to \$500,000 penalty, industry ban to &lt;b&gt;...&lt;/b&gt; explanation of market-timing, further attorney comment. Picks up last graf. Also moving on general news wires. DENVER (AP) _ The former chief executive of Invesco Funds Group has agreed to pay \$500,000 to ",2,Business
"Business confidence dips in Japan Business confidence among Japanese manufacturers has weakened for the first time since March 2003, the quarterly Tankan survey has found.",2,Business
"United eyes decision on pension plans' fate United Airlines hopes to complete a new business plan within two months, including a decision on whether to terminate its pension plans, the company told employees yesterday.",2,Business
"American Financial Unit Receives Subpoena  NEW YORK (Reuters) - American Financial Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AFG.N target=/stocks/quickinfo/fullquote""&gt;AFG.N&lt;/A&gt;  said on Monday its property and casualty insurance unit  received a subpoena from New York Attorney General Eliot  Spitzer's office concerning legal malpractice insurance.",2,Business
"Ex-exec: Fastow knew of sham Former Enron Corp. executive Michael Kopper said his ex-boss, Andrew Fastow, promised to buy back Merrill Lynch  amp; Co. #39;s interest in Nigerian barges as part of a plan to falsely boost Enron #39;s revenue by \$12 million.",2,Business
"Consumers stay in spending mode Consumers lost a little of their enthusiasm for auto purchases last month but spent like mad in a number of other areas, including clothing and gasoline, the Commerce Department reported Friday.",2,Business
"Vivendi Net Loss Widens Vivendi Universal posted a near doubling in its first-half net loss to 1.86 billion euros (\$2.28 billion) on Tuesday, hit by currency translation losses linked to its ",2,Business
Crude Oil Rises as OPEC Ministers Call for a Production Cut Crude oil rose for a second day on speculation that the Organization of Petroleum Exporting Countries will call for a production cut at a meeting tomorrow.,2,Business
"Wal-Mart Plans to Open as Many as 295 US Stores Next Year Wal-Mart Stores Inc., the world #39;s largest retailer, plans to open as many as 295 stores in the US in 2005. The retailer will open 40 to 45 discount stores and 240 to 250 supercenters, which ",2,Business
Clothier to revise advertising practices under Spitzer settlement A national clothing chain will reform its advertising practices as part of a legal settlement reached yesterday with New York state.,2,Business
"Abbott acquires nutrition firm EAS in deal valued at \$320 million Abbott Laboratories Inc. has agreed to buy the nutrition firm EAS Inc. for \$320 million. The two companies said Monday the cash transaction is expected to close in the fourth quarter, pending regulatory approval.",2,Business
"Rose admits to  #39;dismal #39; M amp;S sales Marks  amp; Spencer yesterday revealed a further deterioration in trade - with dire new sales figures for its fashion, food and homewares - as it launched a 2.",2,Business
Boeing Loses Out on Air Force Tanker Deal Congress yesterday barred the Air Force from pursuing a \$23 billion deal to lease and then buy tankers from Boeing Co. and raised the possibility that European rival Airbus SAS could compete to build the refueling planes.,2,Business
"SEC charges 3 former Kmart execs, others in fraud case The Securities and Exchange Commission said Thursday it filed charges against three former executives of retailer Kmart Holdings (KMRT) in a \$24 million accounting fraud case.",2,Business
Newmont welcomes release of its executives in Indonesia? (Updated &lt;b&gt;...&lt;/b&gt; US mining giant Newmont Mining Corp. on Sunday welcomed the release of five of its executives who were detained in Indonesia last month amid claims one of the company #39;s gold mines polluted a bay in central Indonesia.,2,Business
"PeopleSoft reveals alliance with IBM PeopleSoft Inc., which is fighting a hostile takeover bid from Oracle Corp., on Tuesday announced an alliance with IBM that may help ease the worries of potential customers.",2,Business
